Auteur	Titre	Date	Genre	Citation	parjure	serment	promesse	engagement	pacte	gage	foi	voeu	parole	traitre	alliance	caution	garantie	contrat	traité	Somme oeuvre
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Toutefois, double ingrat, aux dépens de ta foi,							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Je ne t'ai, sur ma foi, jamais vu si mal faire.							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Vous en masque ? Ah ! Ma foi, vous devriez avoir honte ;							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Sur ma foi, ce petit homme est drôle ;							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Ah ! Ma foi, je m'en vais vous faire dégoiser,							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Cet homme est fou, ma foi ?							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Par ma foi, j'en suis quitte à peu ; Dieu soit loué :							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Ma foi, c'est par trop, ce me semble :							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	On en dirait, ma foi, ce qu'on en voudrait dire ;							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Et c'est ceci, ma foi, qui m'a le plus fait rire,							1									
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Sera cru sans parole, ainsi que vos Normands ?									1							
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Sur ta parole donc, je te dirai, Seigneur,									1							
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Jusqu'à ne pouvoir pas former une parole,									1							
CHALUSSAY, Le Boulanger de	ELOMIRE HYPOCONDRE	1670	Comédie	Ô divine parole ! Admirable sentence,									1							
FONTENELLE, Bernard le Bouvier ou le Bouyer de	ENDYMION	1731	Pastorale héroïque	Ah ! J'obtiendrai le prix que mérite ma foi.							1									
FONTENELLE, Bernard le Bouvier ou le Bouyer de	ENDYMION	1731	Pastorale héroïque	Je l'ai cru sur sa foi, je ne m'en repens pas.							1									
FONTENELLE, Bernard le Bouvier ou le Bouyer de	ENDYMION	1731	Pastorale héroïque	Rien ne peut ébranler ma foi.							1									
HERVILLY, Ernest d'	ENTRE LA SOUPE ET LES LÈVRES	1878	Monologue	Peut-être que Georgette... oubliant son serment...		1														
HERVILLY, Ernest d'	ENTRE LA SOUPE ET LES LÈVRES	1878	Monologue	« Veillons au grain! » - Ma foi, circulons, c'est plus sage,							1									
HERVILLY, Ernest d'	ENTRE LA SOUPE ET LES LÈVRES	1878	Monologue	Consulté, tout à coup prend la parole, et risque									1							
LE NOBLE, Eustache	ENTRETIEN DE SCARRON ET DE MOLIÈRE	1690	Dialogue	Tous les Champs-Elysées m'applaudirent ; et les plus entêtez de leurs magnificences, avouèrent de bonne foi, que cette solennité avait effacé tout ce qu'on avait vu jusqu'à lors en ce genre.							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Ne me faites-vous point une promesse vaine ?			1													
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Seigneur, souvenez-vous du pacte :					1											
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	On ne veut rien prêter, quelque gage qu'on offre,						1										
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Si tu veux que ta foi ne me soit point suspecte,							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Dans les moins délicats j'ai trouvé tant de foi,							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Je confie à ta foi, comme deux grands dépôts,							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Que pour vous faire voir quelle foi j'ai pour vous,							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Vous avez tout perdu, foi, pudeur, innocence ;							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Parlez de bonne foi sur le fait que je pose.							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	On t'accuse en ce lieu de me manquer de foi.							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	De me faire un secret contre la bonne foi,							1									
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Fait d'abord voeu de la manger,								1								
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Et ne croit pas son voeu frivole.								1								
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Qu'une seule parole est pour eux une loi.									1							
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Et sur quelle parole ose-t-on s'appuyer ?									1							
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	J'écoute ; souviens-toi de me tenir parole.									1							
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Seigneur, de la parole il a perdu l'usage :									1							
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	La parole des rois jamais ne se rétracte.									1							
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Qu'attendez-vous, seigneur, à nous tenir parole ?									1							
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Vous ne me pressez plus de vous tenir parole ?									1							
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Du retour de ce traître il a l'âme charmée.										1						
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	Est-elle caution que vous passiez le bail ?												1				
BOURSAULT, Edme	ÉSOPE À LA COUR	1701	Comédie héroïque	De la contagion elle s'est garantie :													1			
PESSELIER, Charles-Étienne	ÉSOPE AU PARNASSE	1740	Comédie	Pour exercer l'emploi d'achalandeur a gage,						1										
PESSELIER, Charles-Étienne	ÉSOPE AU PARNASSE	1740	Comédie	Un homme tel que moi faiseurs de vers ! Je gage,						1										
PESSELIER, Charles-Étienne	ÉSOPE AU PARNASSE	1740	Comédie	Bonjour, Seigneur Ésope. Eh bien, de bonne-foi,							1									
PESSELIER, Charles-Étienne	ÉSOPE AU PARNASSE	1740	Comédie	Et je vous en estime encor plus sur ma foi.							1									
PESSELIER, Charles-Étienne	ÉSOPE AU PARNASSE	1740	Comédie	Mais pas une douce parole,									1							
PESSELIER, Charles-Étienne	ÉSOPE AU PARNASSE	1740	Comédie	De ne plus revenir, et lui tint sa parole.									1							
PESSELIER, Charles-Étienne	ÉSOPE AU PARNASSE	1740	Comédie	Si vous me promettez, parole d'honnête homme,									1							
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Adieu, je pourrais, je crois, vous rappeler votre promesse ; mais je ne veux pas que l'ombre d'intérêt obscurcisse ce que vous regardez comme un bienfait.			1													
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Si vous avez un engagement ; il faut y être fidèle ; j'ai des principes.				1												
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Lorsqu'il s'agira de finir mon supplice et celui de mon amie ; fallût-il, les yeux bandés signer un pacte avec le diable, me voilà prêt.					1											
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Point d'assemblée ; point de bal ; je gage qu'on n'use pas là deux sizains de cartes dans toute une année.						1										
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	À l'air de celle-ci, je gage que c'est encore une mécontente.						1										
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	C'est, ma foi, bien heureux.							1									
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Je vous le pardonne ; car elle est, ma foi, charmante.							1									
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Ma foi, j'en ai tant fait qui se sont évanouis, que ce serait le mieux ; mais on fait des projets ; comme on se remue sur sa chaise, quand on est mal assis.							1									
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Ma foi, je les donne à tous ceux qui en font assez de cas pour les accepter.							1									
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Ma foi, je n'y pensais plus.							1									
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Mais vous êtes-vous trompé de bonne foi ?							1									
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Je ne sais si un poète est un fort honnête homme ; mais on a dit de tout temps qu'un honnête homme n'avait que sa parole.									1							
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Je crois que tout est vu ; et vous ne sortirez pas d'ici que je n'aie votre parole.									1							
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Voilà ma parole dégagée.									1							
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Les voilà ; mais je ne vous les confierai que sur votre parole d'honneur de ne parler de rien à de Crancey, ni à votre fille ; de vous conduire avec elle, comme une mère indulgente et bonne, la vôtre, se conduisit avec vous ; de consulter avec moi sur le meilleur et le plus prompt expédient de tout réparer, et de n'éclater, s'il faut que vous éclatiez, que lorsque nous serons sortis d'embarras.									1							
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Votre parole d'honneur.									1							
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Vous m'avez donné votre parole d'honneur.									1							
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Oui, traître.										1						
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Et toi double traître, il faut t'embrasser aussi.										1						
DIDEROT, Denis	EST-IL BON, EST-IL MÉCHANT ?	1781	Comédie	Le traître !										1						
DU RYER, Pierre	ESTHER	1644	Tragédie	Qui rejette une Reine, et lui manque de foi ?							1									
DU RYER, Pierre	ESTHER	1644	Tragédie	De purger son État, de ce peuple sans foi,							1									
DU RYER, Pierre	ESTHER	1644	Tragédie	Peut-être que ce monstre inconstant et sans foi							1									
DU RYER, Pierre	ESTHER	1644	Tragédie	Peut se la rendre aussi contre un peuple sans foi.							1									
DU RYER, Pierre	ESTHER	1644	Tragédie	Haïr et détester ces barbares sans foi,							1									
DU RYER, Pierre	ESTHER	1644	Tragédie	Je veux que Mardochée ait un prix de sa foi							1									
DU RYER, Pierre	ESTHER	1644	Tragédie	Dont tu ne peux combattre et démentir la foi.							1									
DU RYER, Pierre	ESTHER	1644	Tragédie	Quelques ressentiments et d'amour et de foi,							1									
DU RYER, Pierre	ESTHER	1644	Tragédie	Quand le soin de ce Juif, quand le soin de ce traître										1						
DU RYER, Pierre	ESTHER	1644	Tragédie	Il y travaillera pour la honte d'un traître,										1						
DU RYER, Pierre	ESTHER	1644	Tragédie	Oui traître, oui méchant, Sire pardonnez-moi,										1						
DU RYER, Pierre	ESTHER	1644	Tragédie	Le traître dont la main devait l'exécuter,										1						
DU RYER, Pierre	ESTHER	1644	Tragédie	Le traître qui s'enfuit, quand on crût l'arrêter,										1						
DU RYER, Pierre	ESTHER	1644	Tragédie	Recommander un traître aux Macédoniens.										1						
DU RYER, Pierre	ESTHER	1644	Tragédie	Ils ont avec ce traître amené leur secours.										1						
DU RYER, Pierre	ESTHER	1644	Tragédie	Avecques tant d'ardeur à la prise d'un traître ?										1						
RACINE, Jean	ESTHER	1689	Tragédie	Par quel gage éclatant, et digne d'un grand roi						1										
RACINE, Jean	ESTHER	1689	Tragédie	Pour vous de ma clémence est un gage certain.						1										
RACINE, Jean	ESTHER	1689	Tragédie	Lui seul invariable, et fondé sur la foi,							1									
RACINE, Jean	ESTHER	1689	Tragédie	Et sur l'impiété la foi victorieuse.							1									
RACINE, Jean	ESTHER	1689	Tragédie	La nation chérie a violé sa foi.							1									
RACINE, Jean	ESTHER	1689	Tragédie	Pourrait anéantir la foi de tes oracles ?							1									
RACINE, Jean	ESTHER	1689	Tragédie	Vous savez qu'on s'en peut reposer sur ma foi,							1									
RACINE, Jean	ESTHER	1689	Tragédie	Quel honneur pour sa foi, quel prix a-t-il reçu ?							1									
RACINE, Jean	ESTHER	1689	Tragédie	Puis-je récompenser le mérite et la foi ?							1									
RACINE, Jean	ESTHER	1689	Tragédie	Honore le mérite, et couronne la foi.							1									
RACINE, Jean	ESTHER	1689	Tragédie	Victimes de la foi que ma bouche vous jure,							1									
RACINE, Jean	ESTHER	1689	Tragédie	Et son trouble appuyant la foi de vos discours,							1									
RACINE, Jean	ESTHER	1689	Tragédie	Mais de ce traître enfin le trépas différé,										1						
RACINE, Jean	ESTHER	1689	Tragédie	Le traître ! Il insultait à ma confusion.										1						
RACINE, Jean	ESTHER	1689	Tragédie	Va, traître, laisse-moi.										1						
RACINE, Jean	ESTHER	1689	Tragédie	Quoi ? Le traître sur vous porte ses mains hardies ?										1						
RACINE, Jean	ESTHER	1689	Tragédie	Seigneur, le traître est expiré,										1						
RACINE, Jean	ESTHER	1689	Tragédie	Qu'avec nous tu juras une sainte alliance,											1					
NADAL, Augustin	ESTHER	1738	Divertissement spirituel	C'est la foi qui l'annonce, et l'espérance y vole							1									
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Je suis loin de vouloir excuser son parjure.	1															
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Ce sont les seuls Thébains, et non un roi parjure	1															
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Ma cause est l'équité, la tienne est le parjure.	1															
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Au mépris du serment par le ciel entendu,		1														
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Au serment le plus saint ose encor se soustraire !		1														
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Pourquoi donc oses-tu violer ta promesse ?			1													
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Furieux, il rejette un voeu si légitime,								1								
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Que dis-je ? Des Thébains le voeu fut manifeste ;								1								
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Expliquez-vous d'abord ; c'est votre voeu... le mien ;								1								
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Le voeu d'un fratricide est bien digne de toi !								1								
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Et prouver aux Thébains, en les sauvant d'un traître,										1						
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Contre qui ? Contre un traître, un cruel,										1						
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	C'est la sienne ! Oui, voilà le traître à son pays.										1						
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Traître ; tu me ravis le sceptre par la force,										1						
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Traître, retire-toi.										1						
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Traître !										1						
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Couronnez votre frère, et suivez vos traités.															1	
LEGOUVÉ, Gabriel	ÉTÉOCLE	1799	Tragédie	Par Jupiter surtout de nos traités garant,															1	
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Non, non, ne craignez pas le titre de parjure ;	1															
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Qui joignit nos deux cours, d'un serment solennel.		1														
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Que par mille serments, et par mille promesses,			1													
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Ha non, non, tu n'as fait qu'une promesse vaine :			1													
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Qui voudra s'assurer aux promesses d'un prince,			1													
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	En cet engagement, et vous voir à Carthage.				1												
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Puisque par mon bonheur, ma foi vous est connue,							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Et je ne cèle point, qu'Ursace avait ma foi,							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Et qu'il l'aura toujours au sépulcre avec foi.							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Qui signale en ce lieu son amour et sa foi,							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Vois si j'ai conservé ma constance et ma foi ;							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Que la foi d'un vandale, est une foi punique ?							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Souffrez donc que mon bras signale ici ma foi,							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Eudoxe dans le feu, pour signaler sa foi !							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Et tout cour généreux, n'engage qu'une foi :							1									
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	S'empare de l'empire, et son voeu s'accomplit,								1								
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Mais c'est trop balancer, ma parole est donnée,									1							
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	N'avais-tu pas promis et donné ta parole,									1							
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Ô que cette parole, est encor inhumaine !									1							
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	C'est que vous violez la parole royale,									1							
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Il tient depuis longtemps ma parole engagée,									1							
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Le fait assassiner, et ce barbare traître										1						
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Aspar, le traître Aspar, qui peut tout aujourd'hui,										1						
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Oui traître c'est à toi ;										1						
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Je connais la malice, et l'humeur de ce traître ;										1						
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Car je ne pense pas, que pour la mort d'un traître,										1						
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Traître tu l'as promis ; mais traître l'as-tu fait ?										1						
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Mais tu ne l'as pas fait, traître, perfide, infâme ;										1						
SCUDERY, Georges de	EUDOXE	1641	Tragi-comédie	Traître tu fus bien loin de ces nobles maximes !										1						
